"","id","member_id","loan_amnt","funded_amnt","funded_amnt_inv","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","issue_d","loan_status","pymnt_plan","url","desc","purpose","title","zip_code","addr_state","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","out_prncp","out_prncp_inv","total_pymnt","total_pymnt_inv","total_rec_prncp","total_rec_int","total_rec_late_fee","recoveries","collection_recovery_fee","last_pymnt_d","last_pymnt_amnt","next_pymnt_d","last_credit_pull_d","collections_12_mths_ex_med","mths_since_last_major_derog","policy_code","application_type","annual_inc_joint","dti_joint","verification_status_joint","acc_now_delinq","tot_coll_amt","tot_cur_bal","open_acc_6m","open_act_il","open_il_12m","open_il_24m","mths_since_rcnt_il","total_bal_il","il_util","open_rv_12m","open_rv_24m","max_bal_bc","all_util","total_rev_hi_lim","inq_fi","total_cu_tl","inq_last_12m","acc_open_past_24mths","avg_cur_bal","bc_open_to_buy","bc_util","chargeoff_within_12_mths","delinq_amnt","mo_sin_old_il_acct","mo_sin_old_rev_tl_op","mo_sin_rcnt_rev_tl_op","mo_sin_rcnt_tl","mort_acc","mths_since_recent_bc","mths_since_recent_bc_dlq","mths_since_recent_inq","mths_since_recent_revol_delinq","num_accts_ever_120_pd","num_actv_bc_tl","num_actv_rev_tl","num_bc_sats","num_bc_tl","num_il_tl","num_op_rev_tl","num_rev_accts","num_rev_tl_bal_gt_0","num_sats","num_tl_120dpd_2m","num_tl_30dpd","num_tl_90g_dpd_24m","num_tl_op_past_12m","pct_tl_nvr_dlq","percent_bc_gt_75","pub_rec_bankruptcies","tax_liens","tot_hi_cred_lim","total_bal_ex_mort","total_bc_limit","total_il_high_credit_limit","revol_bal_joint","sec_app_earliest_cr_line","sec_app_inq_last_6mths","sec_app_mort_acc","sec_app_open_acc","sec_app_revol_util","sec_app_open_act_il","sec_app_num_rev_accts","sec_app_chargeoff_within_12_mths","sec_app_collections_12_mths_ex_med","sec_app_mths_since_last_major_derog","hardship_flag","hardship_type","hardship_reason","hardship_status","deferral_term","hardship_amount","hardship_start_date","hardship_end_date","payment_plan_start_date","hardship_length","hardship_dpd","hardship_loan_status","orig_projected_additional_accrued_interest","hardship_payoff_balance_amount","hardship_last_payment_amount","debt_settlement_flag","debt_settlement_flag_date","settlement_status","settlement_date","settlement_amount","settlement_percentage","settlement_term"
"175441","",NA,6500,6500,6500," 36 months","  7.89%",203.36,"A","A5","Business Manager","6 years","MORTGAGE",65000,"Source Verified","Aug-2015","Charged Off","n",NA,"","other","Other","891xx","NV",9.71,3,"Feb-1978",1,4,NA,13,0,11751,"39%",25,"f",0,0,6087.15,6087.15,4347.97,733.18,0,1006,181.0799999692,"Oct-2017",203.36,"","Mar-2019",0,23,1,"Individual",NA,NA,"",0,0,337346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30100,NA,NA,NA,2,28112,10260,52.9,0,0,41,450,1,1,4,1,4,1,4,2,5,6,8,10,3,11,16,6,13,0,0,1,1,80,28.6,0,0,434850,13903,21800,4750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"Y","Mar-2019","COMPLETE","Feb-2018",1006,44.99,12
"413288","",NA,20000,20000,20000," 36 months","  6.49%",612.89,"A","A2","SharePoint Developer","1 year","RENT",177000,"Source Verified","Jan-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","222xx","VA",3.04,0,"Sep-1991",0,77,NA,8,0,21561,"45%",16,"f",0,0,22049.581550385,22049.58,20000,2049.58,0,0,0,"Jan-2018",612.85,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,21561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47900,NA,NA,NA,2,3080,24939,46.4,0,0,279,136,8,8,1,8,NA,NA,NA,0,6,6,7,7,3,8,11,6,8,0,0,0,1,93.7,16.7,0,0,47900,21561,46500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"189667","",NA,18000,18000,18000," 60 months","  9.99%",382.36,"B","B3","director","10+ years","MORTGAGE",94000,"Not Verified","Jul-2015","Current","n",NA,"","debt_consolidation","Debt consolidation","486xx","MI",23.86,0,"Apr-2000",1,NA,NA,26,0,16334,"57.3%",38,"w",5033.02,5033.02,17578.57,17578.57,12966.98,4611.59,0,0,0,"May-2019",382.36,"Jun-2019","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,377376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28500,NA,NA,NA,7,14514,12166,57.3,0,0,147,183,3,3,2,3,NA,3,NA,0,4,4,4,6,28,4,8,4,26,0,0,0,3,100,25,0,0,398775,142938,28500,123375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"140384","",NA,25000,25000,25000," 60 months"," 18.25%",638.25,"E","E1","Engineer","10+ years","OWN",116000,"Not Verified","Sep-2015","Current","n",NA,"","debt_consolidation","Debt consolidation","481xx","MI",11.16,15,"Jul-1986",2,11,NA,15,0,8742,"45.2%",64,"w",9003.43,9003.43,28057.65,28057.65,15996.57,12061.08,0,0,0,"May-2019",638.25,"Jun-2019","May-2019",0,11,1,"Individual",NA,NA,"",0,0,159001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19354,NA,NA,NA,8,10600,3985,68.1,1,0,139,350,2,2,4,2,11,2,11,14,5,7,6,28,5,12,53,7,15,0,0,15,7,77.4,33.3,0,0,177581,34275,12500,27165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"366359","",NA,5000,5000,5000," 36 months"," 15.61%",174.83,"D","D1","manager","6 years","OWN",270000,"Verified","Feb-2015","Fully Paid","n",NA,"","other","Other","070xx","NJ",12.47,1,"Apr-2000",4,15,NA,22,0,78264,"98%",53,"f",0,0,6020.4100000028,6020.41,5000,1020.41,0,0,0,"Oct-2016",2711.45,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,669936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79900,NA,NA,NA,4,31902,783,97.9,0,0,146,178,10,6,3,20,NA,2,NA,0,8,12,8,27,14,14,36,12,21,0,0,0,2,98.1,100,0,0,740132,201499,36600,131232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"404838","",NA,17000,17000,17000," 36 months","  6.03%",517.41,"A","A1","Systems Administrator","10+ years","MORTGAGE",53000,"Verified","Jan-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","450xx","OH",9.31,1,"Sep-1999",0,23,NA,17,0,16697,"33.8%",37,"w",0,0,18621.8568290731,18621.86,17000,1621.86,0,0,0,"Jan-2018",518.21,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,127578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49400,NA,NA,NA,5,9113,15968,50.1,0,0,184,124,14,14,1,21,NA,14,23,0,4,7,6,17,4,16,32,7,17,0,0,0,0,94.4,0,0,0,178400,16697,32000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"235487","",NA,18000,18000,18000," 36 months","  8.18%",565.56,"B","B1","Lighting Designer","8 years","MORTGAGE",150000,"Not Verified","Jul-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","844xx","UT",15.73,2,"Dec-1968",1,8,NA,15,0,15963,"27.8%",28,"f",0,0,20458.6080265498,20458.61,18000,2373.77,84.8400000484,0,0,"Aug-2018",13.64,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,370501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57500,NA,NA,NA,5,24700,33253,28,0,0,108,558,6,2,6,17,8,6,8,0,5,6,6,12,3,10,18,6,15,0,0,0,3,89.3,66.7,0,0,457791,78420,46200,60995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"5378","",NA,7000,7000,7000," 36 months"," 12.88%",235.46,"C","C2","Respiratory Therapist","10+ years","MORTGAGE",80000,"Not Verified","Dec-2015","Fully Paid","n",NA,"","major_purchase","Major purchase","720xx","AR",33.62,0,"May-1993",1,NA,NA,24,0,28739,"54.4%",51,"w",0,0,7072.58,7072.58,7000,72.58,0,0,0,"Feb-2016",7077.59,"","Jan-2019",0,NA,1,"Individual",NA,NA,"",0,590,242162,1,16,1,5,5,90263,93,1,1,9198,75,52800,1,1,4,6,10090,5890,73.1,0,0,172,271,8,5,6,8,NA,5,NA,0,3,5,4,11,28,7,17,5,24,0,0,0,2,100,50,0,0,278347,119002,21900,96019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"411491","",NA,15000,15000,15000," 36 months","  6.03%",456.54,"A","A1","Market Solutions Manager","1 year","RENT",130000,"Source Verified","Jan-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","334xx","FL",8.61,0,"Jan-1994",0,53,NA,9,0,18326,"43.9%",19,"f",0,0,15718.95,15718.95,15000,718.95,0,0,0,"Dec-2015",11158.57,"","Dec-2015",0,53,1,"Individual",NA,NA,"",0,0,26380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82400,NA,NA,NA,2,3298,64074,43.9,0,0,150,251,21,18,1,44,NA,NA,NA,1,3,3,6,8,6,7,12,3,9,0,0,0,0,94.7,16.7,0,0,101643,26380,82400,19243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"92579","",NA,4500,4500,4500," 36 months"," 11.53%",148.46,"B","B5","Quality Assurance","7 years","MORTGAGE",29000,"Not Verified","Oct-2015","Fully Paid","n",NA,"","home_improvement","Home improvement","456xx","OH",35.89,0,"Apr-2003",0,NA,NA,8,0,8431,"78.1%",9,"f",0,0,5341.5192914296,5341.52,4500,841.52,0,0,0,"Oct-2018",148.3,"","Oct-2018",0,NA,1,"Individual",NA,NA,"",0,0,97421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10800,NA,NA,NA,1,12178,2369,78.1,0,0,150,86,41,7,1,41,NA,7,NA,0,2,2,2,3,5,2,3,2,8,0,0,0,1,100,50,0,0,126386,24231,10800,37614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"170325","",NA,20000,20000,20000," 60 months","  7.89%",404.48,"A","A5","power plant worker","10+ years","MORTGAGE",1e+05,"Not Verified","Aug-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","954xx","CA",17.44,0,"Sep-1990",0,NA,NA,9,0,33474,"65.3%",17,"f",0,0,21585.9000000152,21585.9,20000,1585.9,0,0,0,"Sep-2016",16740.91,"","Oct-2016",0,NA,1,"Individual",NA,NA,"",0,0,195622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51300,NA,NA,NA,1,21736,6310,77.6,0,0,286,299,16,16,4,152,NA,NA,NA,0,2,4,2,3,4,6,9,4,9,0,0,0,0,100,50,0,0,257738,45596,28200,50438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"381219","",NA,6800,6800,6800," 36 months"," 17.14%",242.92,"D","D4","Warehouse associate","2 years","RENT",24000,"Source Verified","Feb-2015","Charged Off","n",NA,"","credit_card","Credit card refinancing","432xx","OH",18.65,0,"May-2008",2,NA,NA,28,0,11628,"59%",34,"f",0,0,3634.12,3634.12,2419.69,1214.43,0,0,0,"May-2016",249.43,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,81897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19700,NA,NA,NA,11,2925,2893,78.6,0,0,61,80,17,7,0,17,NA,3,NA,0,6,10,6,8,20,10,14,10,28,0,0,0,3,100,50,0,0,89601,81897,13500,69901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"216478","",NA,10800,10800,10800," 36 months"," 12.29%",360.22,"C","C1","dental assistant","< 1 year","MORTGAGE",33000,"Not Verified","Jul-2015","Charged Off","n",NA,"","debt_consolidation","Debt consolidation","853xx","AZ",23.24,0,"Mar-2005",0,42,NA,14,0,11868,"45.3%",29,"w",0,0,4321.23,4321.23,3169.94,1151.29,0,0,0,"Jul-2016",360.22,"","Feb-2017",0,50,1,"Individual",NA,NA,"",0,188,27973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26200,NA,NA,NA,14,1998,5961,50.3,0,0,122,121,3,3,4,3,NA,3,NA,2,3,7,3,6,11,11,14,7,14,0,0,0,3,89.7,0,0,0,42300,27973,12000,16100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"414554","",NA,15950,15950,15950," 36 months"," 18.54%",580.97,"E","E1","Teacher","9 years","MORTGAGE",40000,"Not Verified","Jan-2015","Charged Off","n",NA,"","debt_consolidation","Debt consolidation","978xx","OR",23.7,0,"Jan-1998",0,28,NA,14,0,14176,"55.4%",30,"f",0,0,11361.89,11361.89,7322.54,3683.03,0,356.32,64.1375999992,"Aug-2016",580.97,"","Jul-2018",0,NA,1,"Individual",NA,NA,"",0,0,142867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25600,NA,NA,NA,3,10990,309,95.2,0,0,100,78,4,4,2,28,NA,4,NA,0,3,9,3,4,9,11,19,9,14,0,0,0,3,96.7,100,0,0,171704,27558,6500,18361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"141414","",NA,7500,7500,7500," 36 months"," 15.61%",262.24,"D","D1","medical  billing","2 years","RENT",22000,"Verified","Sep-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","380xx","TN",37.1,0,"Nov-1993",0,NA,85,9,1,9888,"70.6%",17,"w",0,0,9433.955354101,9433.96,7500,1933.96,0,0,0,"Sep-2018",262.06,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,30055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14000,NA,NA,NA,5,3757,2,99.9,0,0,144,262,9,9,1,9,NA,9,NA,0,1,6,1,1,6,8,10,6,9,0,0,0,2,100,100,1,0,38776,30055,2500,24776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"235655","",NA,21000,21000,21000," 36 months"," 10.99%",687.42,"B","B4","Sr RF Engineer","5 years","RENT",82000,"Verified","Jul-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","921xx","CA",34.81,0,"Jan-2011",1,NA,NA,15,0,8084,"25.2%",17,"f",0,0,24747.4750880316,24747.48,21000,3747.48,0,0,0,"Aug-2018",0.62,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,63140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32100,NA,NA,NA,10,4209,11388,22,0,0,51,53,1,1,0,2,NA,6,NA,0,4,7,4,6,5,9,11,7,15,0,0,0,5,100,0,0,0,126269,63140,14600,86387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"347298","",NA,21600,21600,21600," 36 months","  8.18%",678.67,"B","B1","Dental hygienist ","8 years","MORTGAGE",71000,"Source Verified","Mar-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","967xx","HI",24.97,0,"Jan-1994",0,NA,NA,8,0,33981,"99.4%",19,"w",0,0,24206.4449987196,24206.44,21600,2606.44,0,0,0,"Jul-2017",5944.83,"","Jul-2017",0,NA,1,"Individual",NA,NA,"",0,0,337605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34200,NA,NA,NA,1,42201,363,98.9,0,0,254,133,23,23,4,23,NA,21,NA,0,4,5,4,7,5,5,10,5,8,0,0,0,0,100,100,0,0,370322,48916,32200,33200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"74437","",NA,30000,30000,30000," 60 months"," 13.67%",692.93,"C","C4","manager","1 year","RENT",80000,"Source Verified","Nov-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","080xx","NJ",20.61,0,"Jul-2001",1,NA,NA,15,0,43035,"40%",29,"w",0,0,32544.49,32544.49,30000,2544.49,0,0,0,"Jun-2016",28409.69,"","May-2019",0,NA,1,"Individual",NA,NA,"",0,0,255316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107500,NA,NA,NA,3,17021,56966,42.5,0,0,120,172,2,2,6,2,NA,1,NA,0,9,10,10,11,4,14,19,10,15,0,0,0,2,100,20,0,0,331500,43035,99000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"413882","",NA,12000,12000,12000," 36 months","  6.49%",367.74,"A","A2","Corporate Counsel","< 1 year","MORTGAGE",110000,"Not Verified","Jan-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","782xx","TX",20.84,0,"May-1999",1,NA,NA,12,0,91155,"67.3%",29,"w",0,0,13234.049175707,13234.05,12000,1234.05,0,0,0,"Jan-2018",367.48,"","Feb-2018",0,NA,1,"Individual",NA,NA,"",0,2016,532855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112400,NA,NA,NA,2,44405,16545,70,0,0,187,159,2,2,2,2,NA,2,NA,0,4,5,4,5,19,6,8,5,12,0,0,0,1,100,50,0,0,567135,191823,55200,107985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"66718","",NA,35000,35000,35000," 36 months"," 12.05%",1163.34,"C","C1","Financial Advisor","10+ years","RENT",350000,"Verified","Nov-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","100xx","NY",8.4,0,"May-1970",0,NA,NA,4,0,7467,"93.3%",6,"w",0,0,42008.97742805,42008.98,35000,7008.98,0,0,0,"Nov-2018",1163.22,"","Nov-2018",0,NA,1,"Individual",NA,NA,"",0,0,63677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8000,NA,NA,NA,1,15919,533,93.3,0,0,13,26,26,13,0,26,NA,13,NA,0,1,1,1,2,1,1,2,1,4,0,0,0,0,100,100,0,0,72951,63677,8000,25164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"157229","",NA,5600,5600,5600," 36 months"," 11.53%",184.75,"B","B5","Computer Support","< 1 year","RENT",29440,"Source Verified","Aug-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","846xx","UT",12.38,0,"Jan-2009",0,NA,NA,6,0,8107,"69.3%",6,"f",0,0,6338.2130394486,6338.21,5600,738.21,0,0,0,"Jan-2017",2035.86,"","Feb-2017",0,NA,1,"Individual",NA,NA,"",0,0,8107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11700,NA,NA,NA,2,1351,1103,83.5,0,0,NA,79,14,14,0,14,NA,NA,NA,0,5,6,5,5,0,6,6,6,6,0,0,0,0,100,80,0,0,11700,8107,6700,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"242609","",NA,7500,7500,7500," 36 months","  5.32%",225.87,"A","A1","Distribution","1 year","RENT",20160,"Not Verified","Jun-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","604xx","IL",13.75,0,"Dec-1995",0,NA,NA,8,0,7412,"20%",8,"w",0,0,8128.744087698,8128.74,7500,628.74,0,0,0,"Jun-2018",225.51,"","Jul-2018",0,NA,1,"Individual",NA,NA,"",0,0,7412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37000,NA,NA,NA,1,927,28731,20.4,0,0,NA,234,8,8,0,8,NA,8,NA,0,6,7,7,7,0,8,8,7,8,0,0,0,1,100,14.3,0,0,37000,7412,36100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"68165","",NA,14400,14400,14400," 36 months"," 12.59%",482.36,"C","C2","Police Officer","5 years","MORTGAGE",28800,"Verified","Nov-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","633xx","MO",25.42,0,"May-2007",0,NA,NA,9,0,8546,"27.7%",12,"f",0,0,14981.4700000725,14981.47,14400,581.47,0,0,0,"Jul-2016",3660.35,"","Jul-2016",0,NA,1,"Individual",NA,NA,"",0,0,66120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30800,NA,NA,NA,1,8265,7385,34.6,0,0,76,102,16,16,1,56,NA,NA,NA,0,1,2,2,2,2,7,9,2,9,0,0,0,0,100,0,0,0,117341,23293,11300,31741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"383138","",NA,11700,11700,11700," 60 months"," 19.24%",305.06,"E","E2","kyc analyst","2 years","MORTGAGE",42000,"Verified","Feb-2015","Charged Off","n",NA,"","debt_consolidation","Debt consolidation","430xx","OH",23.63,0,"Oct-2000",3,NA,NA,12,0,15491,"50.6%",40,"f",0,0,7494.65,7494.65,2428.82,3049.75,0,2016.08,362.8943999988,"Aug-2016",305.06,"","Dec-2016",0,NA,1,"Individual",NA,NA,"",0,0,181721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30600,NA,NA,NA,7,15143,901,89.4,0,0,168,171,0,0,2,8,NA,0,NA,0,2,7,2,5,24,8,14,7,12,0,0,0,5,100,100,0,0,203130,109664,8500,97907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"85329","",NA,4800,4800,4800," 36 months"," 16.55%",170.07,"D","D2","Marketing","8 years","MORTGAGE",79000,"Verified","Oct-2015","Charged Off","n",NA,"","medical","Medical expenses","444xx","OH",8.51,1,"Jun-2005",0,20,NA,12,0,1912,"68.3%",45,"f",0,0,3800.32,3800.32,749.21,436.87,15,2599.24,467.8632,"Jun-2016",510.21,"","Aug-2018",0,37,1,"Individual",NA,NA,"",0,0,175154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2800,NA,NA,NA,4,17515,137,93.1,0,0,124,119,2,2,3,2,34,1,20,4,1,2,1,9,17,5,24,2,12,0,0,0,3,83.3,100,0,0,185827,29329,2000,34527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"Y","Aug-2017","COMPLETE","Jul-2017",2599.24,60,1
"246683","",NA,4000,4000,4000," 36 months"," 11.53%",131.97,"B","B5","Credit analyst","2 years","RENT",40000,"Verified","Jun-2015","Fully Paid","n",NA,"","credit_card","Credit card refinancing","727xx","AR",12.81,0,"Aug-2002",2,NA,NA,6,0,4134,"58.2%",18,"w",0,0,4492.8405663803,4492.84,4000,492.84,0,0,0,"Dec-2016",911.88,"","Dec-2016",0,NA,1,"Individual",NA,NA,"",0,0,24800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7100,NA,NA,NA,2,4133,2966,58.2,0,0,154,146,77,10,0,91,NA,0,NA,0,1,1,3,5,12,3,6,1,6,0,0,0,1,100,33.3,0,0,36545,24800,7100,29445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"31714","",NA,6000,6000,6000," 36 months","  8.38%",189.08,"B","B1","Assistant Director of HR","8 years","MORTGAGE",49000,"Source Verified","Dec-2015","Fully Paid","n",NA,"","debt_consolidation","Debt consolidation","019xx","MA",26.01,0,"Jul-1996",0,56,NA,8,0,10828,"58.5%",24,"f",0,0,6071.81,6071.81,6000,71.81,0,0,0,"Jan-2016",6074.6,"","Sep-2018",0,56,1,"Individual",NA,NA,"",0,0,229056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18500,NA,NA,NA,3,28632,3676,71.7,0,0,153,233,9,9,4,9,56,13,56,2,2,4,2,6,5,5,15,4,8,0,0,0,1,91.7,50,0,0,272357,46645,13000,33857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"116808","",NA,4000,4000,4000," 36 months","  9.99%",129.05,"B","B3","","n/a","RENT",40000,"Verified","Oct-2015","Fully Paid","n",NA,"","car","Car financing","450xx","OH",27.21,0,"Nov-2000",0,32,41,3,1,1462,"81%",26,"f",0,0,4643.5787392023,4643.58,4000,643.58,0,0,0,"Oct-2018",129.05,"","May-2019",0,38,1,"Individual",NA,NA,"",0,0,38440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1800,NA,NA,NA,1,12813,1800,81,0,0,156,178,12,9,2,36,32,1,32,0,1,1,4,6,14,1,10,1,3,NA,0,0,1,69,100,1,0,49442,38440,1800,47642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
"324636","",NA,26000,26000,26000," 60 months"," 12.29%",582.18,"C","C1","Director of Marketing","2 years","MORTGAGE",80000,"Source Verified","Apr-2015","Current","n",NA,"","debt_consolidation","Debt consolidation","440xx","OH",21.13,0,"Sep-1995",0,59,59,9,2,11415,"59.5%",14,"w",6043.16,6043.16,28523.83,28523.83,19956.84,8566.99,0,0,0,"May-2019",582.18,"Jun-2019","May-2019",0,59,1,"Individual",NA,NA,"",0,0,41587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19200,NA,NA,NA,5,4621,1216,84.6,0,0,235,181,1,1,0,15,59,3,59,2,3,5,3,4,7,6,7,5,9,0,0,0,1,78.6,66.7,0,2,69195,41587,7900,49995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","","","",NA,NA,"","","",NA,NA,"",NA,NA,NA,"N","","","",NA,NA,NA
